time_s,motor,sg,threshold,window_avg,window_n,vel_mms,pos_x,pos_y,pos_z,state
103.581,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.581,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.581,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.601,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.601,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.601,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.622,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.622,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.622,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.642,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.642,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.642,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.662,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.662,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.662,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.682,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.682,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.682,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.702,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.702,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.702,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.723,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.723,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.723,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.743,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.743,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.743,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.763,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.763,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.763,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.783,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.783,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.783,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.803,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.803,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.803,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.824,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.824,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.824,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.844,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.844,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.844,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.864,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.864,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.864,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.884,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.884,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.884,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.904,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.904,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.904,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.925,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.925,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.925,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.945,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.945,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.945,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.965,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.965,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.965,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
103.985,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
103.985,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
103.985,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.005,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.005,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.005,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.026,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.026,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.026,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.046,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.046,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.046,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.067,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.067,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.067,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.087,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.087,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.087,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.107,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.107,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.107,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.128,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.128,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.128,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.148,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.148,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.148,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.168,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.168,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.168,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.188,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.188,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.188,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.208,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.208,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.208,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.229,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.229,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.229,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.249,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.249,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.249,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.269,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.269,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.269,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.289,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.289,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.289,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.309,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.309,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.309,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.33,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.33,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.33,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.35,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.35,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.35,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.37,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.37,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.37,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.39,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.39,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.39,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.41,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.41,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.41,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.431,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.431,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.431,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.451,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.451,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.451,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.471,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.471,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.471,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.491,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.491,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.491,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.511,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.511,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.511,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.532,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.532,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.532,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.552,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.552,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.552,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.573,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.573,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.573,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.593,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.593,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.593,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.613,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.613,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.613,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.634,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.634,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.634,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.654,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.654,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.654,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.674,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.674,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.674,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.694,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.694,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.694,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.714,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.714,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.714,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.735,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.735,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.735,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.755,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.755,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.755,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.775,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.775,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.775,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.795,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.795,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.795,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.816,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.816,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.816,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.837,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.837,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.837,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.857,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.857,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.857,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.877,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.877,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.877,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.897,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.897,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.897,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.917,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.917,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.917,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.938,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.938,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.938,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.958,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.958,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.958,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.978,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.978,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.978,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
104.998,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
104.998,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
104.998,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.019,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.019,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.019,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.039,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.039,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.039,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.059,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.059,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.059,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.079,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.079,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.079,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.1,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.1,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.1,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.12,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.12,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.12,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.14,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.14,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.14,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.16,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.16,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.16,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.18,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.18,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.18,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.2,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.2,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.2,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.221,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.221,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.221,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.241,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.241,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.241,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.261,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.261,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.261,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.281,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.281,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.281,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.301,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.301,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.301,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.322,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.322,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.322,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.342,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.342,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.342,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.362,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.362,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.362,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.382,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.382,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.382,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.402,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.402,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.402,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.423,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.423,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.423,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.443,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.443,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.443,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.463,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.463,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.463,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.483,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.483,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.483,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.503,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.503,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.503,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.524,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.524,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.524,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.544,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.544,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.544,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.564,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.564,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.564,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.585,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.585,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.585,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.605,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.605,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.605,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.625,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.625,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.625,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.646,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.646,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.646,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.666,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.666,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.666,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.686,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.686,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.686,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.706,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.706,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.706,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.727,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.727,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.727,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.747,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.747,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.747,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.767,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.767,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.767,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.787,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.787,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.787,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.808,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.808,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.808,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.828,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.828,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.828,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.848,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.848,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.848,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.868,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.868,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.868,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.889,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.889,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.889,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.909,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.909,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.909,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.929,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.929,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.929,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.949,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.949,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.949,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.969,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.969,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.969,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
105.989,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
105.989,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
105.989,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.01,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.01,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.01,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.031,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.031,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.031,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.051,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.051,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.051,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.071,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.071,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.071,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.092,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.092,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.092,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.112,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.112,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.112,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.132,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.132,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.132,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.152,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.152,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.152,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.172,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.172,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.172,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.192,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.192,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.192,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.213,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.213,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.213,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.233,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.233,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.233,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.253,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.253,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.253,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.273,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.273,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.273,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.293,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
106.293,stepper_y,,20,,0,0.0,0.0,0.0,0.0,V
106.293,stepper_y1,,20,,0,0.0,0.0,0.0,0.0,V
106.314,stepper_x,,20,,0,0.0,0.0,0.0,0.0,V
